20090922,AMZN,91.66,94.19,91.1,93.75,82685
20090923,AMZN,92.91,94.5,92.22,92.38,56857
20090924,AMZN,91.62,92.71,90.77,92.11,50786
20090925,AMZN,91.41,92.25,89.75,90.52,42574
20090928,AMZN,90.92,92.81,90.6,92.21,35088
20090929,AMZN,91.97,92.33,90.1,91.72,43951
20090930,AMZN,92.22,94.17,91.43,93.36,85391
20091001,AMZN,92.75,92.9,90.37,91.04,66451
20091002,AMZN,90.05,91.14,89.58,89.85,50407
20091005,AMZN,90.09,90.93,88.27,88.67,70093
20091006,AMZN,89.33,91.08,88.4,90.91,69641
20091007,AMZN,91.5,94.48,91.15,93.97,74465
20091008,AMZN,94.87,96.72,94.23,95.22,96794
20091009,AMZN,95.01,95.95,94.26,95.71,46960
20091012,AMZN,96.09,96.25,93.07,93.6,55928
20091013,AMZN,93.73,95.25,93.6801,94.83,47218
20091014,AMZN,96.23,97.82,96.02,97.46,55567
20091015,AMZN,95.12,97.06,95.08,96.01,62474
20091016,AMZN,95.25,96.12,93.61,95.32,70401
20091019,AMZN,95.24,96.278,94.25,94.68,60190
20091020,AMZN,96,96.1,94.27,94.98,77794
20091021,AMZN,95.14,96.63,92.9106,93.42,77611
20091022,AMZN,93.6,94.1,91.7,93.45,165184
20091023,AMZN,110.88,119.65,110.62,118.49,583057
20091026,AMZN,119.23,125.68,118.49,124.6399,322711
20091027,AMZN,122.82,124.26,119.42,122.07,203041
20091028,AMZN,121.64,125.12,120.76,121.64,168876
20091105,AMZN,117.5,120.95,116.25,120.61,90911
20091106,AMZN,123,126.98,122.67,126.2,132299
20091109,AMZN,127.21,128.32,125.591,126.67,86335
20091110,AMZN,126.92,130.61,126,130.15,105325
20091111,AMZN,131.22,131.31,128.33,129.91,74356
20091113,AMZN,131.15,132.99,129.75,132.97,73832
20091116,AMZN,131.92,134.56,130.98,131.59,90182
20091117,AMZN,131.31,131.85,129.32,131.25,77508
20091118,AMZN,130.84,131.41,129.53,131.29,52175
20091119,AMZN,130.41,130.54,128.48,128.99,60005
20091120,AMZN,127.51,129.99,127.41,129.66,66555
20091123,AMZN,131.21,133,131,133,68780
20091124,AMZN,133.64,134.33,132.22,132.94,73196
20091125,AMZN,133.45,134.2,132.4,134.03,50764
20091127,AMZN,130,133,129.88,131.74,44225
20091130,AMZN,132.2,136.08,132.16,135.91,101271
20091201,AMZN,137.1,139.35,135.75,138.5,96575
20091202,AMZN,139.18,142.67,138.96,142.25,117979
20091203,AMZN,143.7,145.91,140.77,141.17,165234
20091204,AMZN,143.34,143.45,135.11,137.58,148308
20091207,AMZN,138,139,133.84,134.21,78420
20091208,AMZN,134.11,136.08,132.87,134.11,80068
20091209,AMZN,134.6,134.71,129.82,131.31,126328
20091210,AMZN,132.51,136.19,132.4,135.38,113495
20091211,AMZN,136.12,136.29,133.2,134.15,80513
20091214,AMZN,132.43,132.61,129.35,131.38,100228
20091215,AMZN,130.51,132.46,129.5912,130.23,74341
20091216,AMZN,130.71,131.45,127.65,128.36,102612
20091217,AMZN,129.35,130.08,126.9,126.91,84829
20091218,AMZN,128,128.79,125.6474,128.48,96053
20091221,AMZN,130.45,133.2,130.19,132.79,94802
20091222,AMZN,134.03,135.99,132.65,133.75,82574
20091223,AMZN,134.8,139.05,134.35,138.94,95506
20091224,AMZN,139.19,139.7,137.54,138.47,51287
20091228,AMZN,139.9,141.98,138.53,139.31,87696
20091229,AMZN,141.44,142.58,138.55,139.41,84058
20091230,AMZN,138.04,138.4,135.28,136.49,69174
20091231,AMZN,137.08,137.28,134.52,134.52,45241
20100104,AMZN,136.28,136.61,133.14,133.9,76005
20100105,AMZN,133.25,135.479,131.81,134.69,88564
20100106,AMZN,134.63,134.73,131.65,132.25,71809
20100107,AMZN,131.96,132.32,128.8,130,110301
20100108,AMZN,130.7,133.68,129.03,133.52,98338
20100111,AMZN,132.73,132.8,129.21,130.308,87866
20100112,AMZN,129.06,129.82,126.55,127.35,90981
20100113,AMZN,128.07,129.71,125.75,129.11,107278
20100114,AMZN,129.18,130.38,126.4,127.35,97884
20100115,AMZN,129.35,129.65,127.06,127.14,153827
20100119,AMZN,126.2,128,124.33,127.61,89001
20100120,AMZN,127.18,129.2,125.08,125.78,90815
20100121,AMZN,127.27,128.15,125,126.62,99761
20100122,AMZN,125.6,127.67,120.76,121.43,115778
20100125,AMZN,122.03,122.28,118.12,120.31,120310
20100126,AMZN,120.05,122.98,119.061,119.48,95676
20100127,AMZN,120.99,123.33,118.8,122.75,147652
20100128,AMZN,124.46,127.2,122.8,126.03,272930
20100129,AMZN,129.74,131.8499,124.14,125.41,294789
20100201,AMZN,123.22,124.86,113.82,118.87,377743
20100202,AMZN,118.86,118.98,114.4,118.12,230849
20100203,AMZN,117.09,119.61,116.56,119.1,124090
20100204,AMZN,118.61,120.33,115.74,115.94,127839
20100205,AMZN,115.85,117.65,114.1,117.39,110270
20100208,AMZN,119.375,121,116.56,116.83,98963
20100209,AMZN,118.29,119.09,117,118.03,92271
20100210,AMZN,117.88,118.61,116,117.36,62362
20100211,AMZN,117.22,120.4201,116.5,120.09,83444
20100212,AMZN,118.99,119.94,117.5,119.66,80755
20100216,AMZN,120.06,120.5,117.18,117.53,88742
20100217,AMZN,117,117.13,115.55,116.31,89474
20100218,AMZN,115.95,118.51,114.82,118.08,98074
20100219,AMZN,117.83,119.09,117,117.52,71174
20100222,AMZN,117.33,118.97,116.18,118.01,68093
20100223,AMZN,118.01,119.25,116.51,117.24,70690
20100224,AMZN,117.77,119.8,117.15,119.72,73930
20100225,AMZN,118.29,118.34,115.85,118.2,95358
20100226,AMZN,117.89,119.43,117,118.4,57218
20100301,AMZN,118.85,124.66,117.53,124.54,133005
20100302,AMZN,125,127.35,124.8,125.53,120982
20100303,AMZN,125.4,126.94,124.43,125.89,64430
20100304,AMZN,125.89,128.85,125.57,128.53,75096
20100305,AMZN,128.74,129.45,127.07,128.91,67711
20100308,AMZN,128.3,130.85,127.71,130.11,56073
20100309,AMZN,129.59,130.81,127.97,128.82,60710
20100310,AMZN,128.68,131.17,128.48,130.51,56274
20100311,AMZN,130.36,133.62,130.36,133.58,72446
20100312,AMZN,134.04,134.2,131.18,131.82,61519
20100315,AMZN,131.72,132,128.63,131.13,63293
20100316,AMZN,131.4,132.29,130.5,131.79,41364
20100317,AMZN,132.45,132.694,131.22,131.34,43589
20100318,AMZN,130.97,132.85,130.44,132.76,50241
20100319,AMZN,133.64,133.71,129.66,130.35,89062
20100322,AMZN,130.2,130.96,128.64,130.47,53833
20100323,AMZN,130.68,130.94,128.07,129.26,42136
20100324,AMZN,128.65,129.4,127.2,128.04,47032
20100325,AMZN,129.23,136.91,128.04,134.73,162126
20100326,AMZN,134.86,136.99,133.76,135.06,65754
20100329,AMZN,135.5,136.63,134.33,135.12,46276
20100330,AMZN,135.6,138.19,135.36,136.579,62022
20100331,AMZN,135.66,136.8,134.48,135.77,46021
20100401,AMZN,136.32,136.51,131.18,131.81,87876
20100405,AMZN,132.8,133.74,130.78,131.49,58174
20100406,AMZN,131.18,136,131.18,135.56,79504
20100407,AMZN,135.94,136.08,133.86,134.87,59472
20100408,AMZN,135,141.25,134.71,140.96,126943
20100409,AMZN,140.68,141.33,139.07,140.06,60145
20100412,AMZN,139.92,142.915,139.68,141.2,54464
20100413,AMZN,141.23,141.98,139.12,140.16,47870
20100414,AMZN,140.31,144.5,139.2,144.28,79002
20100415,AMZN,144.3,147.09,144,145.82,78317
20100416,AMZN,144.95,147.17,141.45,142.171,84010
20100419,AMZN,142.37,143.67,139.13,142.43,60231
20100420,AMZN,143.71,144.64,142.1,144.2,43145
20100421,AMZN,145,149,143.5219,146.43,73743
20100422,AMZN,147.17,151.09,145.88,150.09,151657
20100423,AMZN,145.2,149.09,142.42,143.63,189810
20100426,AMZN,143.21,147.73,142.9,147.11,93199
20100427,AMZN,145.34,146.44,141.11,142.02,86412
20100428,AMZN,142.56,142.75,138.69,139.35,92363
20100429,AMZN,140.05,142.45,139.79,141.73,63148
20100430,AMZN,141.4,141.4,136.91,137.1,61134
20100503,AMZN,137.42,139.44,136.11,137.49,56628
20100504,AMZN,135.58,135.81,128.38,129.83,126702
20100505,AMZN,128,131.61,127.55,130.93,94621
20100506,AMZN,129.95,132.33,120.6,128.71,101955
20100507,AMZN,127.97,131.18,123.76,124.98,119360
20100510,AMZN,129.94,132.21,129.26,131.29,68068
20100511,AMZN,130.26,133.08,128.47,130.46,60476
20100512,AMZN,131,134.13,129.68,133.87,59053
20100513,AMZN,133.68,136.99,131,131.47,59409
20100514,AMZN,130.2,131,126.76,128.533,52778
20100517,AMZN,127.85,129.95,125.8,128.91,56427
20100518,AMZN,130.11,131.25,125.51,126.28,52587
20100519,AMZN,125.5,127.93,123.8,124.59,64645
20100520,AMZN,122.3,125,118.78,119.71,85943
20100521,AMZN,117.72,124.97,117.52,122.72,79683
20100524,AMZN,122.34,124.5,120.65,122.12,45349
20100525,AMZN,118.62,125.19,118.5,124.86,71216
20100526,AMZN,125.09,125.79,122.3,123.21,69687
20100527,AMZN,124.98,126.85,120.6,126.7,47485
20100528,AMZN,125.95,127.6,124.01,125.46,39558
20100601,AMZN,124.53,126.572,123.02,123.24,36594
20100602,AMZN,123.9,126.43,121.65,126.31,47646
20100603,AMZN,126.17,129.15,124.85,128.76,52773
20100604,AMZN,126.85,128.2,122.18,122.77,54976
20100607,AMZN,125.8,126.606,121.6744,122.01,65745
20100608,AMZN,121.86,122,115.8,118.835,115177
20100609,AMZN,120.3,121.47,117.36,117.91,73717
20100610,AMZN,119.56,123.5,119.2,123.21,60617
20100611,AMZN,121.4,123.53,120.29,123.03,42058
20100614,AMZN,124.49,125.7,123.5,123.83,39229
20100615,AMZN,123.2,126.92,122.5,126.84,45415
20100616,AMZN,125.59,127.98,125.365,126.9,39644
20100617,AMZN,126.91,127.8,124.69,125.89,34800
20100618,AMZN,126.02,127.48,125.07,125.83,38406
20100621,AMZN,126.79,127.48,121.41,122.55,53276
20100622,AMZN,122.64,125.23,121.55,122.307,62073
20100623,AMZN,122.15,123.22,120.04,121.45,54551
20100624,AMZN,120.78,120.85,116.8,118.33,77719
20100625,AMZN,118.08,121.76,117.626,121,57702
20100628,AMZN,118.77,120.04,117.1,117.8,56125
20100629,AMZN,116.09,116.48,106.01,108.61,128662
20100630,AMZN,108.57,112.68,108.11,109.26,97409
20100701,AMZN,108.86,111.69,106.7,110.96,85303
20100702,AMZN,110.76,111.29,108.56,109.14,44773
20100706,AMZN,111.25,112.53,109,110.06,52194
20100707,AMZN,109.98,113.63,109.81,113.43,49449
20100708,AMZN,115.21,117.48,114.07,116.22,67764
20100709,AMZN,116.5,117.4,114.65,117.26,40650
20100712,AMZN,118.01,119.7,117.32,119.51,47837
20100713,AMZN,121,124.88,120.3,123.65,70910
20100714,AMZN,123.04,123.75,121.4749,123.3,52575
20100715,AMZN,120.31,122.48,119.26,122.06,60511
20100716,AMZN,121.255,121.92,118.01,118.49,62278
20100719,AMZN,118.34,120.74,117,119.94,50308
20100720,AMZN,120.63,120.71,117.51,120.1,67857
20100721,AMZN,120.63,121.25,117.26,117.43,50116
20100722,AMZN,118.71,120.87,118.02,120.07,150033
20100723,AMZN,105.93,119.28,105.8,118.87,424210
20100726,AMZN,118.28,118.6,114.88,118.4,111377
20100727,AMZN,118.43,118.5,115.0658,117.13,77960
20100728,AMZN,116.8,118.2,116.4,117.13,54722
20100729,AMZN,118,118.87,115.52,116.86,61848
20100730,AMZN,115.5,118.74,114.51,117.89,70831
20100803,AMZN,120.02,122.87,119.68,122.42,59629
20100804,AMZN,123.08,128.47,123,127.58,92750
20100805,AMZN,126.8,128,125.82,127.83,42822
20100806,AMZN,126.59,128.4,125.9,128.32,50659
20100809,AMZN,128.46,129.93,127.8501,128.83,50870
20100810,AMZN,127.95,130,127.38,130,57068
20100811,AMZN,128.1,128.12,125.2,125.89,55423
20100812,AMZN,123.75,127,123.55,126.56,43684
20100813,AMZN,126.07,127.48,124.26,124.69,39835
20100816,AMZN,123.68,127.37,123.04,126.07,40276
20100819,AMZN,129.19,130.02,126.82,127.57,55824
20100820,AMZN,127.09,128.04,126.02,127.76,41725
20090821,AAPL,167.81,169.37,166.8,169.22,148597
20090824,AAPL,170,170.71,168.27,169.06,145331
20090825,AAPL,169.43,170.94,169.13,169.4,115840
20090826,AAPL,168.94,169.55,166.76,167.41,108570
20090827,AAPL,168.59,169.57,164.83,169.45,160421
20090828,AAPL,172.06,172.49,168.53,170.05,162092
20090831,AAPL,168.09,168.85,166.5,168.21,111264
20090901,AAPL,168.02,170,164.94,165.298,167509
20090902,AAPL,164.5,167.61,164.11,165.18,130143
20090903,AAPL,166.52,167.1,165,166.55,105036
20090904,AAPL,167.2,170.7,167.09,170.31,133795
20090909,AAPL,172.72,174.47,169.7,171.14,289746
20090910,AAPL,172.03,173.25,170.81,172.56,175404
20090911,AAPL,172.96,173.18,170.87,172.16,124628
20090914,AAPL,170.85,173.9,170.25,173.72,115003
20090915,AAPL,174.04,175.65,173.59,175.16,152310
20090916,AAPL,178,182.75,177.88,181.87,269293
20090917,AAPL,181.99,186.79,181.97,184.55,289489
20090918,AAPL,185.9,186.55,184.76,185.02,214909
20090921,AAPL,184.44,185.16,181.62,184.02,156327
20090922,AAPL,185.1,185.38,182.85,184.48,127487
20090923,AAPL,185.35,188.9,185.03,185.5,212157
20090924,AAPL,187.28,187.7,182.77,183.82,196742
20090925,AAPL,182.13,185.5,181.44,182.37,159102
20090928,AAPL,183.83,186.68,183.33,186.1519,120588
20090929,AAPL,186.66,187.4,184.31,185.38,123351
20090930,AAPL,186.04,186.45,182.6127,185.35,192708
20091001,AAPL,185.49,186.22,180.7,180.8599,187396
20091002,AAPL,181.38,185.94,181.35,184.9,197655
20091005,AAPL,186.2,186.86,184.2701,186.024,150152
20091006,AAPL,187.73,190.01,187.3,190.01,216101
20091007,AAPL,189.82,190.55,189.032,190.25,166309
20091008,AAPL,190.8,191.45,188.89,189.27,156503
20091009,AAPL,188.9,190.7,188.62,190.47,104783
20091012,AAPL,190.97,191.51,189.64,190.81,102911
20091013,AAPL,190.58,191.17,189.7,190.02,124292
20091014,AAPL,192.2,192.32,190.23,191.29,134203
20091015,AAPL,189.6,190.92,189.53,190.56,133412
20091016,AAPL,189.25,190.36,187.84,188.05,154080
20091019,AAPL,187.84,190,185.55,189.86,336510
20091020,AAPL,200.47,201.75,197.85,198.76,407514
20091021,AAPL,199.62,208.7099,199.23,204.92,426330
20091022,AAPL,204.52,207.85,202.51,205.2,282639
20091023,AAPL,205.74,205.8,203.23,203.94,150280
20091026,AAPL,203.71,206.75,200.1,202.48,172977
20091027,AAPL,201.64,202.81,196.45,197.37,270196
20091028,AAPL,197.36,198.02,191.1,192.4,292280
20091105,AAPL,192.7,195,191.82,194.0301,137472
20091106,AAPL,193,195.19,192.4,194.34,105439
20091109,AAPL,196.95,201.9,196.26,201.46,188876
20091110,AAPL,201.07,204.98,201.01,202.98,143283
20091111,AAPL,204.63,205,201.83,203.25,158599
20091113,AAPL,202.97,204.83,202.07,204.45,122618
20091116,AAPL,205.44,208,205.01,206.63,173287
20091117,AAPL,206.07,207.44,205,207,141611
20091118,AAPL,206.26,207,204,205.96,133685
20091119,AAPL,204.51,204.61,199.8,200.51,193687
20091120,AAPL,198.33,200.39,197.76,199.92,145317
20091123,AAPL,203.12,206,202.95,205.88,169705
20091124,AAPL,205.21,205.88,202.9,204.44,113727
20091125,AAPL,205.5,205.65,203.76,204.19,102374
20091127,AAPL,199.1,202.96,198.37,200.59,105448
20091130,AAPL,200.91,201.68,198.77,199.91,151734
20091201,AAPL,202.25,202.77,196.83,196.97,166343
20091202,AAPL,199.05,201.42,195.75,196.23,255449
20091203,AAPL,197.87,198.98,196.27,196.48,160256
20091204,AAPL,199.7,199.88,190.28,193.32,295395
20091207,AAPL,193.32,193.77,188.68,188.95,255270
20091208,AAPL,189.04,192.35,188.7,189.87,246570
20091209,AAPL,191.25,198.16,190.31,197.8,244564
20091210,AAPL,199.69,199.7,196.12,196.43,174881
20091211,AAPL,197.75,198,193.43,194.67,153490
20091214,AAPL,195.47,197.43,192.56,196.98,177067
20091215,AAPL,195.76,197.51,193.27,194.17,149897
20091216,AAPL,195,196.5,194.55,195.03,126113
20091217,AAPL,194.87,195,191,191.86,138870
20091218,AAPL,193.1,195.503,192.6,195.43,217417
20091221,AAPL,196,199.75,195.67,198.23,218704
20091222,AAPL,199.79,200.85,198.66,200.36,124826
20091223,AAPL,201.19,202.38,200.81,202.1,123401
20091224,AAPL,203.43,209.35,203.35,209.04,178888
20091228,AAPL,211.15,213.95,209.611,211.61,230201
20091229,AAPL,212.65,212.72,208.73,209.1,159001
20091230,AAPL,208.75,212,208.31,211.64,147172
20091231,AAPL,213.11,213.35,210.56,210.732,125860
20100104,AAPL,213.5,214.5,212.38,214.01,176331
20100105,AAPL,214.79,215.59,213.25,214.38,214965
20100106,AAPL,214.38,215.23,210.75,210.97,197199
20100107,AAPL,211.68,212,209.05,210.58,170403
20100108,AAPL,210.4,212,209.06,211.98,159955
20100111,AAPL,212.97,213,208.45,210.11,165081
20100112,AAPL,209.32,209.77,206.42,207.72,212306
20100113,AAPL,208.12,210.93,204.1,210.65,216389
20100114,AAPL,210.04,210.46,209.02,209.43,154697
20100115,AAPL,211.4,211.6,205.87,205.93,212262
20100119,AAPL,208.39,215.19,207.24,215.04,260716
20100120,AAPL,214.91,215.55,209.5,211.725,218625
20100121,AAPL,212.29,213.3138,207.21,208.072,217197
20100122,AAPL,206.78,207.5,197.16,197.75,314916
20100125,AAPL,202.83,204.7,200.19,203.075,380606
20100126,AAPL,205.86,213.71,202.58,205.94,666824
20100127,AAPL,206.81,210.58,199.531,207.884,615202
20100128,AAPL,205.32,205.5,198.7,199.29,419107
20100129,AAPL,201.33,202.2,190.25,192.063,444982
20100201,AAPL,192.58,196,191.3,194.73,267812
20100202,AAPL,195.93,196.32,193.38,195.86,249407
20100203,AAPL,195.26,200.2,194.42,199.23,219759
20100204,AAPL,196.85,198.37,191.57,192.05,270589
20100205,AAPL,192.7,196,190.85,195.46,303680
20100208,AAPL,195.68,197.88,194,194.12,170810
20100209,AAPL,196.46,197.5,194.75,196.19,226030
20100210,AAPL,195.82,196.6,194.26,195.116,132271
20100211,AAPL,194.79,199.75,194.06,198.67,196551
20100212,AAPL,198.17,201.64,195.5,200.38,234095
20100216,AAPL,201.94,203.69,201.52,203.4,193437
20100217,AAPL,204.25,204.31,200.86,202.55,155855
20100218,AAPL,201.63,203.89,200.92,202.928,151008
20100219,AAPL,201.85,203.2,201.11,201.67,148476
20100222,AAPL,202.44,202.5,199.19,200.416,139580
20100223,AAPL,199.91,201.33,195.71,197.059,205468
20100224,AAPL,198.5,201.44,197.84,200.656,164487
20100225,AAPL,197.38,202.86,196.89,202,237641
20100226,AAPL,202.45,205.17,202,204.62,181235
20100301,AAPL,205.75,209.5,205.45,208.99,196461
20100302,AAPL,209.97,210.83,207.74,208.85,202337
20100303,AAPL,209.16,209.87,207.94,209.33,132942
20100304,AAPL,209.39,210.92,208.63,210.71,130728
20100305,AAPL,215,219.7,214.63,218.95,321292
20100308,AAPL,219.98,220.09,218.25,219.08,153531
20100309,AAPL,218.15,225,217.89,223.02,328663
20100310,AAPL,223.71,225.48,223.2,224.84,212934
20100311,AAPL,223.86,225.5,223.32,225.5,144892
20100312,AAPL,227.05,227.73,225.75,226.6,148686
20100315,AAPL,225.5,225.5,220.25,223.84,176250
20100316,AAPL,224.19,224.98,222.51,224.45,159609
20100317,AAPL,224.79,226.45,223.27,224.12,161055
20100318,AAPL,223.92,225,222.61,224.65,122181
20100319,AAPL,225.16,225.24,221.23,222.2499,199801
20100322,AAPL,220.5,226,220.15,224.75,163006
20100323,AAPL,225.66,228.78,224.1,228.36,215153
20100324,AAPL,227.85,230.2,227.51,229.37,213671
20100325,AAPL,230.87,230.97,226.25,226.65,194023
20100326,AAPL,228.98,231.95,228.55,230.9,228883
20100329,AAPL,232.91,233.8699,231.62,232.39,193122
20100330,AAPL,236.67,237.48,234.25,235.845,188324
20100331,AAPL,235.85,236.61,234.46,235,153806
20100401,AAPL,237.67,238.73,232.75,235.97,215408
20100405,AAPL,234.99,238.51,234.77,238.49,244466
20100406,AAPL,238.28,240.24,237,239.54,159648
20100407,AAPL,239.72,241.92,238.6601,240.6,224464
20100408,AAPL,240.4,241.54,238.04,239.95,204638
20100409,AAPL,241.46,241.89,240.46,241.79,119350
20100412,AAPL,242.9,243.07,241.81,242.29,119005
20100413,AAPL,242.23,242.8,241.11,242.43,109360
20100414,AAPL,245.17,245.81,244.07,245.69,144312
20100415,AAPL,245.95,249.03,245.51,248.92,134565
20100416,AAPL,248.99,251.14,244.55,247.4,268051
20100419,AAPL,246.55,247.89,241.77,247.07,202472
20100420,AAPL,249.24,249.25,242.955,244.59,263687
20100421,AAPL,258.26,260.25,255.73,259.22,350854
20100422,AAPL,258.18,266.75,256.2,266.4695,283365
20100423,AAPL,267.01,272.18,267,270.83,284626
20100426,AAPL,271.98,272.46,268.19,269.5,171095
20100427,AAPL,267,267.84,260.52,262.04,253336
20100428,AAPL,263,264,256.41,261.6,270857
20100429,AAPL,263.05,270,262.01,268.64,199585
20100430,AAPL,269.74,270.57,261,261.09,193736
20100503,AAPL,264.42,267.88,262.88,266.35,162264
20100504,AAPL,262.44,263.29,256.75,258.68,258506
20100505,AAPL,252.88,258.14,248.73,255.985,315393
20100506,AAPL,254,258.25,199.25,246.25,459235
20100507,AAPL,244,246.57,225.21,235.86,598577
20100510,AAPL,251.17,254.65,248.53,253.99,351537
20100511,AAPL,252,259.89,250.5,256.52,303696
20100512,AAPL,259.64,263.13,258.7,262.09,233706
20100513,AAPL,263.26,265,256.4,258.36,214182
20100514,AAPL,255.21,256.48,249.5,253.82,271200
20100517,AAPL,254.16,256.18,247.71,254.22,272440
20100518,AAPL,257.035,258.55,250.26,252.36,279527
20100519,AAPL,249.48,252.92,244.85,248.34,366330
20100520,AAPL,241.4,243.85,236.21,237.76,458183
20100521,AAPL,231.65,244.5,231.35,242.32,437109
20100524,AAPL,247.26,250.9,246.26,246.76,268394
20100525,AAPL,239.9,246.76,237.16,245.22,374290
20100526,AAPL,250.2,252.13,243.75,244.109,303805
20100527,AAPL,250.73,253.89,249.11,253.35,237964
20100528,AAPL,259.18,259.4,253.35,256.88,291290
20100601,AAPL,259.7,265.94,258.96,260.83,313026
20100602,AAPL,264.74,264.8,260.335,263.95,245909
20100603,AAPL,265.2,265.55,260.41,263.12,232199
20100604,AAPL,258.47,261.9,254.63,255.965,270872
20100607,AAPL,258.37,259.15,250.55,250.94,316779
20100608,AAPL,253.38,253.8,245.65,249.33,357417
20100609,AAPL,251.56,251.9,242.49,243.2,305224
20100610,AAPL,244.81,250.98,242.2,250.51,277269
20100611,AAPL,248.17,253.86,247.37,253.51,194914
20100614,AAPL,256.09,259.15,254.01,254.28,215343
20100615,AAPL,255.6,259.85,255.5,259.69,208954
20100616,AAPL,261,267.75,260.6302,267.25,279889
20100617,AAPL,270.72,272.9,269.5,271.87,311950
20100618,AAPL,272.23,275,271.42,274.074,280221
20100621,AAPL,277.75,279.01,268.73,270.17,277317
20100622,AAPL,272.24,275.97,271.5,273.85,256164
20100623,AAPL,274.57,274.66,267.9,270.97,274448
20100624,AAPL,270.97,273.195,268.1,269,255404
20100625,AAPL,270.02,270.27,265.81,266.7,196407
20100628,AAPL,266.99,269.75,264.52,268.3,209083
20100630,AAPL,256.74,257.97,250.01,251.53,264095
20100701,AAPL,254.11,254.8,243.22,248.48,365340
20100702,AAPL,250.7,250.93,243.2,246.94,248034
20100707,AAPL,250.62,258.77,249.75,258.665,233771
20100708,AAPL,262.58,262.9,254.89,258.09,263625
20100709,AAPL,256.9,259.9,255.16,259.62,154847
20100712,AAPL,258.53,261.85,254.86,257.285,201027
20100713,AAPL,256.21,256.4,246.43,251.798,425340
20100714,AAPL,249.19,255.8,249,252.727,290061
20100715,AAPL,248.27,256.97,247.3,251.45,294594
20100716,AAPL,253.06,254.97,248.41,249.9,371377
20100719,AAPL,249.74,249.88,239.6,245.58,365892
20100720,AAPL,242.47,252.9,240.01,251.89,383910
20100721,AAPL,264.99,265.15,254,254.24,423453
20100722,AAPL,257.72,260,255.31,259.024,230470
20100723,AAPL,257.21,260.38,256.28,259.94,190495
20100726,AAPL,259.98,260.0998,257.71,259.28,150196
20100727,AAPL,260.68,264.8,260.3,264.08,208846
20100728,AAPL,263.67,265.99,260.25,260.96,185708
20100729,AAPL,260.71,262.65,256.1,258.11,229930
20100730,AAPL,255.75,259.7,254.9,257.25,160162
20100802,AAPL,260.44,262.59,259.62,261.85,152887
20100804,AAPL,262.77,264.28,260.311,262.98,150198
20100805,AAPL,261.48,263.18,260.55,261.7,103343
20100806,AAPL,259.7,261.49,257.63,260.091,158933
20100809,AAPL,261.49,262.15,259.57,261.75,108259
20100810,AAPL,259.85,260.45,257.55,259.41,161399
20100811,AAPL,255.14,255.69,249.81,250.19,221447
20100812,AAPL,246.6,253.1,246.12,251.79,191042
20100813,AAPL,251.03,251.88,249.09,249.1,126738
20100816,AAPL,247.72,250.01,246.62,247.64,113724
20100817,AAPL,250.11,254.63,249.2,251.97,150946
20100819,AAPL,252.78,253.48,248.68,249.88,152394
20100820,AAPL,249.38,253.92,249,249.64,137224
